age_group,symptom date,cases,deaths,cases_cum,death_cum,moving_avg_cases,moving_avg_deaths
30-39 years,10/13/2020,260,0,57192,128,220.4285714,1.142857143
30-39 years,10/14/2020,224,1,57416,129,218.4285714,1.142857143
30-39 years,10/15/2020,246,0,57662,129,215.5714286,0.857142857
30-39 years,10/16/2020,242,1,57904,130,218.4285714,0.714285714
30-39 years,10/17/2020,190,0,58094,130,225.8571429,0.714285714
30-39 years,10/18/2020,148,0,58242,130,227.4285714,0.428571429
30-39 years,10/19/2020,304,0,58546,130,230.5714286,0.285714286
30-39 years,10/20/2020,303,0,58849,130,236.7142857,0.285714286
30-39 years,10/21/2020,276,0,59125,130,244.1428571,0.142857143
30-39 years,10/22/2020,263,0,59388,130,246.5714286,0.142857143
30-39 years,10/23/2020,246,0,59634,130,247.1428571,0
30-39 years,10/24/2020,222,0,59856,130,251.7142857,0
30-39 years,10/25/2020,201,0,60057,130,259.2857143,0
30-39 years,10/26/2020,342,0,60399,130,264.7142857,0
30-39 years,10/27/2020,284,1,60683,131,262,0.142857143
30-39 years,10/28/2020,310,2,60993,133,266.8571429,0.428571429
30-39 years,10/29/2020,244,0,61237,133,264.1428571,0.428571429
30-39 years,10/30/2020,252,0,61489,133,265,0.428571429
30-39 years,10/31/2020,210,0,61699,133,263.2857143,0.428571429
30-39 years,11/1/2020,203,0,61902,133,263.5714286,0.428571429
30-39 years,11/2/2020,370,0,62272,133,267.5714286,0.428571429
30-39 years,11/3/2020,307,0,62579,133,270.8571429,0.285714286
30-39 years,11/4/2020,325,0,62904,133,273,0
30-39 years,11/5/2020,315,1,63219,134,283.1428571,0.142857143
30-39 years,11/6/2020,299,1,63518,135,289.8571429,0.285714286
30-39 years,11/7/2020,267,0,63785,135,298,0.285714286
30-39 years,11/8/2020,276,0,64061,135,308.4285714,0.285714286
30-39 years,11/9/2020,430,0,64491,135,317,0.285714286
30-39 years,11/10/2020,429,0,64920,135,334.4285714,0.285714286
30-39 years,11/11/2020,357,1,65277,136,339,0.428571429
30-39 years,11/12/2020,459,1,65736,137,359.5714286,0.428571429
30-39 years,11/13/2020,390,0,66126,137,372.5714286,0.285714286
30-39 years,11/14/2020,316,0,66442,137,379.5714286,0.285714286
30-39 years,11/15/2020,327,0,66769,137,386.8571429,0.285714286
30-39 years,11/16/2020,526,0,67295,137,400.5714286,0.285714286
30-39 years,11/17/2020,465,0,67760,137,405.7142857,0.285714286
30-39 years,11/18/2020,445,0,68205,137,418.2857143,0.142857143
30-39 years,11/19/2020,458,0,68663,137,418.1428571,0
30-39 years,11/20/2020,453,0,69116,137,427.1428571,0
30-39 years,11/21/2020,292,0,69408,137,423.7142857,0
30-39 years,11/22/2020,312,0,69720,137,421.5714286,0
30-39 years,11/23/2020,567,0,70287,137,427.4285714,0
30-39 years,11/24/2020,536,0,70823,137,437.5714286,0
30-39 years,11/25/2020,540,0,71363,137,451.1428571,0
30-39 years,11/26/2020,237,0,71600,137,419.5714286,0
30-39 years,11/27/2020,532,0,72132,137,430.8571429,0
30-39 years,11/28/2020,460,1,72592,138,454.8571429,0.142857143
30-39 years,11/29/2020,475,0,73067,138,478.1428571,0.142857143
30-39 years,11/30/2020,884,0,73951,138,523.4285714,0.142857143
30-39 years,12/1/2020,859,0,74810,138,569.5714286,0.142857143
30-39 years,12/2/2020,701,1,75511,139,592.5714286,0.285714286
30-39 years,12/3/2020,738,2,76249,141,664.1428571,0.571428571
30-39 years,12/4/2020,657,0,76906,141,682,0.571428571
30-39 years,12/5/2020,528,0,77434,141,691.7142857,0.428571429
30-39 years,12/6/2020,448,0,77882,141,687.8571429,0.428571429
30-39 years,12/7/2020,858,1,78740,142,684.1428571,0.571428571
30-39 years,12/8/2020,850,1,79590,143,682.8571429,0.714285714
30-39 years,12/9/2020,854,1,80444,144,704.7142857,0.714285714
30-39 years,12/10/2020,795,0,81239,144,712.8571429,0.428571429
30-39 years,12/11/2020,768,0,82007,144,728.7142857,0.428571429
30-39 years,12/12/2020,590,0,82597,144,737.5714286,0.428571429
30-39 years,12/13/2020,560,0,83157,144,753.5714286,0.428571429
30-39 years,12/14/2020,1093,0,84250,144,787.1428571,0.285714286
30-39 years,12/15/2020,997,0,85247,144,808.1428571,0.142857143
30-39 years,12/16/2020,988,1,86235,145,827.2857143,0.142857143
30-39 years,12/17/2020,922,0,87157,145,845.4285714,0.142857143
30-39 years,12/18/2020,875,0,88032,145,860.7142857,0.142857143
30-39 years,12/19/2020,678,0,88710,145,873.2857143,0.142857143
30-39 years,12/20/2020,674,0,89384,145,889.5714286,0.142857143
30-39 years,12/21/2020,1186,0,90570,145,902.8571429,0.142857143
30-39 years,12/22/2020,1072,2,91642,147,913.5714286,0.428571429
30-39 years,12/23/2020,938,1,92580,148,906.4285714,0.428571429
30-39 years,12/24/2020,719,0,93299,148,877.4285714,0.428571429
30-39 years,12/25/2020,453,0,93752,148,817.1428571,0.428571429
30-39 years,12/26/2020,999,1,94751,149,863,0.571428571
30-39 years,12/27/2020,910,0,95661,149,896.7142857,0.571428571
30-39 years,12/28/2020,1572,0,97233,149,951.8571429,0.571428571
30-39 years,12/29/2020,1399,2,98632,151,998.5714286,0.571428571
30-39 years,12/30/2020,1294,1,99926,152,1049.428571,0.571428571
30-39 years,12/31/2020,1019,3,100945,155,1092.285714,1
30-39 years,1/1/2021,646,0,101591,155,1119.857143,1
30-39 years,1/2/2021,1100,1,102691,156,1134.285714,1
30-39 years,1/3/2021,952,0,103643,156,1140.285714,1
30-39 years,1/4/2021,1754,0,105397,156,1166.285714,1
30-39 years,1/5/2021,1483,3,106880,159,1178.285714,1.142857143
30-39 years,1/6/2021,1299,1,108179,160,1179,1.142857143
30-39 years,1/7/2021,1319,0,109498,160,1221.857143,0.714285714
30-39 years,1/8/2021,1090,5,110588,165,1285.285714,1.428571429
30-39 years,1/9/2021,811,0,111399,165,1244,1.285714286
30-39 years,1/10/2021,670,0,112069,165,1203.714286,1.285714286
30-39 years,1/11/2021,1204,0,113273,165,1125.142857,1.285714286
30-39 years,1/12/2021,1106,3,114379,168,1071.285714,1.285714286
30-39 years,1/13/2021,981,1,115360,169,1025.857143,1.285714286
30-39 years,1/14/2021,901,2,116261,171,966.1428571,1.571428571
30-39 years,1/15/2021,901,3,117162,174,939.1428571,1.285714286
30-39 years,1/16/2021,646,3,117808,177,915.5714286,1.714285714
30-39 years,1/17/2021,524,0,118332,177,894.7142857,1.714285714
30-39 years,1/18/2021,817,2,119149,179,839.4285714,2
30-39 years,1/19/2021,908,2,120057,181,811.1428571,1.857142857
30-39 years,1/20/2021,832,2,120889,183,789.8571429,2
30-39 years,1/21/2021,705,0,121594,183,761.8571429,1.714285714
30-39 years,1/22/2021,705,1,122299,184,733.8571429,1.428571429
30-39 years,1/23/2021,504,0,122803,184,713.5714286,1
30-39 years,1/24/2021,429,0,123232,184,700,1
30-39 years,1/25/2021,808,1,124040,185,698.7142857,0.857142857
30-39 years,1/26/2021,722,0,124762,185,672.1428571,0.571428571
30-39 years,1/27/2021,624,2,125386,187,642.4285714,0.571428571
30-39 years,1/28/2021,619,0,126005,187,630.1428571,0.571428571
30-39 years,1/29/2021,546,1,126551,188,607.4285714,0.571428571
30-39 years,1/30/2021,406,3,126957,191,593.4285714,1
30-39 years,1/31/2021,347,0,127304,191,581.7142857,1
30-39 years,2/1/2021,587,1,127891,192,550.1428571,1
30-39 years,2/2/2021,536,1,128427,193,523.5714286,1.142857143
30-39 years,2/3/2021,497,1,128924,194,505.4285714,1
30-39 years,2/4/2021,397,2,129321,196,473.7142857,1.285714286
30-39 years,2/5/2021,374,2,129695,198,449.1428571,1.428571429
30-39 years,2/6/2021,285,5,129980,203,431.8571429,1.714285714
30-39 years,2/7/2021,270,0,130250,203,420.8571429,1.714285714
30-39 years,2/8/2021,441,0,130691,203,400,1.571428571
30-39 years,2/9/2021,375,0,131066,203,377,1.428571429
30-39 years,2/10/2021,343,2,131409,205,355,1.571428571
30-39 years,2/11/2021,340,0,131749,205,346.8571429,1.285714286
30-39 years,2/12/2021,330,3,132079,208,340.5714286,1.428571429
30-39 years,2/13/2021,182,2,132261,210,325.8571429,1
30-39 years,2/14/2021,215,0,132476,210,318,1
30-39 years,2/15/2021,289,0,132765,210,296.2857143,1
30-39 years,2/16/2021,269,2,133034,212,281.1428571,1.285714286
30-39 years,2/17/2021,291,0,133325,212,273.7142857,1
30-39 years,2/18/2021,254,1,133579,213,261.4285714,1.142857143
30-39 years,2/19/2021,233,2,133812,215,247.5714286,1
30-39 years,2/20/2021,210,0,134022,215,251.5714286,0.714285714
30-39 years,2/21/2021,163,0,134185,215,244.1428571,0.714285714
30-39 years,2/22/2021,277,0,134462,215,242.4285714,0.714285714
30-39 years,2/23/2021,227,0,134689,215,236.4285714,0.428571429
30-39 years,2/24/2021,222,0,134911,215,226.5714286,0.428571429
30-39 years,2/25/2021,209,1,135120,216,220.1428571,0.428571429
30-39 years,2/26/2021,196,0,135316,216,214.8571429,0.142857143
30-39 years,2/27/2021,148,0,135464,216,206,0.142857143
30-39 years,2/28/2021,150,0,135614,216,204.1428571,0.142857143
30-39 years,3/1/2021,237,0,135851,216,198.4285714,0.142857143
30-39 years,3/2/2021,214,1,136065,217,196.5714286,0.285714286
30-39 years,3/3/2021,184,2,136249,219,191.1428571,0.571428571
30-39 years,3/4/2021,155,0,136404,219,183.4285714,0.428571429
30-39 years,3/5/2021,176,0,136580,219,180.5714286,0.428571429
30-39 years,3/6/2021,113,0,136693,219,175.5714286,0.428571429
30-39 years,3/7/2021,119,0,136812,219,171.1428571,0.428571429
30-39 years,3/8/2021,178,1,136990,220,162.7142857,0.571428571
30-39 years,3/9/2021,188,1,137178,221,159,0.571428571
30-39 years,3/10/2021,182,1,137360,222,158.7142857,0.428571429
30-39 years,3/11/2021,167,2,137527,224,160.4285714,0.714285714
30-39 years,3/12/2021,151,0,137678,224,156.8571429,0.714285714
30-39 years,3/13/2021,114,0,137792,224,157,0.714285714
30-39 years,3/14/2021,100,0,137892,224,154.2857143,0.714285714
30-39 years,3/15/2021,204,1,138096,225,158,0.714285714
30-39 years,3/16/2021,167,0,138263,225,155,0.571428571
30-39 years,3/17/2021,181,1,138444,226,154.8571429,0.571428571
30-39 years,3/18/2021,143,0,138587,226,151.4285714,0.285714286
30-39 years,3/19/2021,141,1,138728,227,150,0.428571429
30-39 years,3/20/2021,104,0,138832,227,148.5714286,0.428571429
30-39 years,3/21/2021,111,0,138943,227,150.1428571,0.428571429
30-39 years,3/22/2021,173,1,139116,228,145.7142857,0.428571429
30-39 years,3/23/2021,177,1,139293,229,147.1428571,0.571428571
30-39 years,3/24/2021,174,0,139467,229,146.1428571,0.428571429
30-39 years,3/25/2021,148,0,139615,229,146.8571429,0.428571429
30-39 years,3/26/2021,151,0,139766,229,148.2857143,0.285714286
30-39 years,3/27/2021,103,1,139869,230,148.1428571,0.428571429
30-39 years,3/28/2021,96,0,139965,230,146,0.428571429
30-39 years,3/29/2021,190,1,140155,231,148.4285714,0.428571429
30-39 years,3/30/2021,151,0,140306,231,144.7142857,0.285714286
30-39 years,3/31/2021,152,2,140458,233,141.5714286,0.571428571
30-39 years,4/1/2021,169,0,140627,233,144.5714286,0.571428571
30-39 years,4/2/2021,152,0,140779,233,144.7142857,0.571428571
30-39 years,4/3/2021,132,0,140911,233,148.8571429,0.428571429
30-39 years,4/4/2021,118,0,141029,233,152,0.428571429
30-39 years,4/5/2021,176,0,141205,233,150,0.285714286
30-39 years,4/6/2021,171,0,141376,233,152.8571429,0.285714286
30-39 years,4/7/2021,168,2,141544,235,155.1428571,0.285714286
30-39 years,4/8/2021,154,0,141698,235,153,0.285714286
30-39 years,4/9/2021,167,0,141865,235,155.1428571,0.285714286
30-39 years,4/10/2021,114,1,141979,236,152.5714286,0.428571429
30-39 years,4/11/2021,108,0,142087,236,151.1428571,0.428571429
30-39 years,4/12/2021,208,1,142295,237,155.7142857,0.571428571
30-39 years,4/13/2021,191,0,142486,237,158.5714286,0.571428571
30-39 years,4/14/2021,193,0,142679,237,162.1428571,0.285714286
30-39 years,4/15/2021,172,2,142851,239,164.7142857,0.571428571
30-39 years,4/16/2021,156,0,143007,239,163.1428571,0.571428571
30-39 years,4/17/2021,120,0,143127,239,164,0.428571429
30-39 years,4/18/2021,112,0,143239,239,164.5714286,0.428571429
30-39 years,4/19/2021,213,0,143452,239,165.2857143,0.285714286
30-39 years,4/20/2021,138,0,143590,239,157.7142857,0.285714286
30-39 years,4/21/2021,169,2,143759,241,154.2857143,0.571428571
30-39 years,4/22/2021,136,0,143895,241,149.1428571,0.285714286
30-39 years,4/23/2021,124,4,144019,245,144.5714286,0.857142857
30-39 years,4/24/2021,86,0,144105,245,139.7142857,0.857142857
30-39 years,4/25/2021,107,0,144212,245,139,0.857142857
30-39 years,4/26/2021,201,0,144413,245,137.2857143,0.857142857
30-39 years,4/27/2021,171,0,144584,245,142,0.857142857
30-39 years,4/28/2021,145,2,144729,247,138.5714286,0.857142857
30-39 years,4/29/2021,144,1,144873,248,139.7142857,1
30-39 years,4/30/2021,116,0,144989,248,138.5714286,0.428571429
30-39 years,5/1/2021,111,0,145100,248,142.1428571,0.428571429
30-39 years,5/2/2021,107,0,145207,248,142.1428571,0.428571429
30-39 years,5/3/2021,157,0,145364,248,135.8571429,0.428571429
30-39 years,5/4/2021,99,0,145463,248,125.5714286,0.428571429
30-39 years,5/5/2021,132,1,145595,249,123.7142857,0.285714286
30-39 years,5/6/2021,104,0,145699,249,118,0.142857143
30-39 years,5/7/2021,102,1,145801,250,116,0.285714286
30-39 years,5/8/2021,76,0,145877,250,111,0.285714286
30-39 years,5/9/2021,75,0,145952,250,106.4285714,0.285714286
30-39 years,5/10/2021,99,0,146051,250,98.14285714,0.285714286
30-39 years,5/11/2021,99,0,146150,250,98.14285714,0.285714286
30-39 years,5/12/2021,95,0,146245,250,92.85714286,0.142857143
30-39 years,5/13/2021,106,2,146351,252,93.14285714,0.428571429
30-39 years,5/14/2021,72,0,146423,252,88.85714286,0.285714286
30-39 years,5/15/2021,54,0,146477,252,85.71428571,0.285714286
30-39 years,5/16/2021,49,0,146526,252,82,0.285714286
30-39 years,5/17/2021,109,0,146635,252,83.42857143,0.285714286
30-39 years,5/18/2021,53,1,146688,253,76.85714286,0.428571429
30-39 years,5/19/2021,91,1,146779,254,76.28571429,0.571428571
30-39 years,5/20/2021,74,0,146853,254,71.71428571,0.285714286
30-39 years,5/21/2021,52,1,146905,255,68.85714286,0.428571429
30-39 years,5/22/2021,36,1,146941,256,66.28571429,0.571428571
30-39 years,5/23/2021,41,0,146982,256,65.14285714,0.571428571
30-39 years,5/24/2021,43,0,147025,256,55.71428571,0.571428571
30-39 years,5/25/2021,53,1,147078,257,55.71428571,0.571428571
30-39 years,5/26/2021,57,0,147135,257,50.85714286,0.428571429
30-39 years,5/27/2021,39,0,147174,257,45.85714286,0.428571429
30-39 years,5/28/2021,42,2,147216,259,44.42857143,0.571428571
30-39 years,5/29/2021,45,0,147261,259,45.71428571,0.428571429
30-39 years,5/30/2021,24,0,147285,259,43.28571429,0.428571429
30-39 years,5/31/2021,23,0,147308,259,40.42857143,0.428571429
30-39 years,6/1/2021,61,0,147369,259,41.57142857,0.285714286
30-39 years,6/2/2021,41,1,147410,260,39.28571429,0.428571429
30-39 years,6/3/2021,67,2,147477,262,43.28571429,0.714285714
30-39 years,6/4/2021,40,1,147517,263,43,0.571428571
30-39 years,6/5/2021,18,0,147535,263,39.14285714,0.571428571
30-39 years,6/6/2021,27,0,147562,263,39.57142857,0.571428571
30-39 years,6/7/2021,39,0,147601,263,41.85714286,0.571428571
30-39 years,6/8/2021,36,1,147637,264,38.28571429,0.714285714
30-39 years,6/9/2021,32,0,147669,264,37,0.571428571
30-39 years,6/10/2021,32,2,147701,266,32,0.571428571
30-39 years,6/11/2021,35,1,147736,267,31.28571429,0.571428571
30-39 years,6/12/2021,16,0,147752,267,31,0.571428571
30-39 years,6/13/2021,26,0,147778,267,30.85714286,0.571428571
30-39 years,6/14/2021,43,0,147821,267,31.42857143,0.571428571
30-39 years,6/15/2021,34,0,147855,267,31.14285714,0.428571429
30-39 years,6/16/2021,34,1,147889,268,31.42857143,0.571428571
30-39 years,6/17/2021,41,1,147930,269,32.71428571,0.428571429
30-39 years,6/18/2021,26,1,147956,270,31.42857143,0.428571429
30-39 years,6/19/2021,24,0,147980,270,32.57142857,0.428571429
30-39 years,6/20/2021,15,0,147995,270,31,0.428571429
30-39 years,6/21/2021,28,0,148023,270,28.85714286,0.428571429
30-39 years,6/22/2021,30,0,148053,270,28.28571429,0.428571429
30-39 years,6/23/2021,44,0,148097,270,29.71428571,0.285714286
30-39 years,6/24/2021,31,0,148128,270,28.28571429,0.142857143
30-39 years,6/25/2021,50,0,148178,270,31.71428571,0
30-39 years,6/26/2021,32,0,148210,270,32.85714286,0
30-39 years,6/27/2021,37,0,148247,270,36,0
30-39 years,6/28/2021,45,0,148292,270,38.42857143,0
30-39 years,6/29/2021,46,0,148338,270,40.71428571,0
30-39 years,6/30/2021,39,1,148377,271,40,0.142857143
30-39 years,7/1/2021,49,0,148426,271,42.57142857,0.142857143
30-39 years,7/2/2021,57,2,148483,273,43.57142857,0.428571429
30-39 years,7/3/2021,43,0,148526,273,45.14285714,0.428571429
30-39 years,7/4/2021,44,0,148570,273,46.14285714,0.428571429
30-39 years,7/5/2021,67,0,148637,273,49.28571429,0.428571429
30-39 years,7/6/2021,88,0,148725,273,55.28571429,0.428571429
30-39 years,7/7/2021,80,1,148805,274,61.14285714,0.428571429
30-39 years,7/8/2021,93,0,148898,274,67.42857143,0.428571429
30-39 years,7/9/2021,91,0,148989,274,72.28571429,0.142857143
30-39 years,7/10/2021,85,0,149074,274,78.28571429,0.142857143
30-39 years,7/11/2021,110,0,149184,274,87.71428571,0.142857143
30-39 years,7/12/2021,129,0,149313,274,96.57142857,0.142857143
30-39 years,7/13/2021,171,1,149484,275,108.4285714,0.285714286
30-39 years,7/14/2021,172,0,149656,275,121.5714286,0.142857143
30-39 years,7/15/2021,137,1,149793,276,127.8571429,0.285714286
30-39 years,7/16/2021,193,0,149986,276,142.4285714,0.285714286
30-39 years,7/17/2021,156,0,150142,276,152.5714286,0.285714286
30-39 years,7/18/2021,192,0,150334,276,164.2857143,0.285714286
30-39 years,7/19/2021,308,0,150642,276,189.8571429,0.285714286
30-39 years,7/20/2021,342,0,150984,276,214.2857143,0.142857143
30-39 years,7/21/2021,312,0,151296,276,234.2857143,0.142857143
30-39 years,7/22/2021,298,0,151594,276,257.2857143,0
30-39 years,7/23/2021,347,0,151941,276,279.2857143,0
30-39 years,7/24/2021,293,0,152234,276,298.8571429,0
30-39 years,7/25/2021,285,0,152519,276,312.1428571,0
30-39 years,7/26/2021,505,0,153024,276,340.2857143,0
30-39 years,7/27/2021,560,0,153584,276,371.4285714,0
30-39 years,7/28/2021,571,2,154155,278,408.4285714,0.285714286
30-39 years,7/29/2021,617,0,154772,278,454,0.285714286
30-39 years,7/30/2021,541,1,155313,279,481.7142857,0.428571429
30-39 years,7/31/2021,470,0,155783,279,507,0.428571429
30-39 years,8/1/2021,475,0,156258,279,534.1428571,0.428571429
30-39 years,8/2/2021,821,0,157079,279,579.2857143,0.428571429
30-39 years,8/3/2021,763,0,157842,279,608.2857143,0.428571429
30-39 years,8/4/2021,807,0,158649,279,642,0.142857143
30-39 years,8/5/2021,772,0,159421,279,664.1428571,0.142857143
30-39 years,8/6/2021,737,0,160158,279,692.1428571,0
30-39 years,8/7/2021,508,0,160666,279,697.5714286,0
30-39 years,8/8/2021,507,0,161173,279,702.1428571,0
30-39 years,8/9/2021,956,0,162129,279,721.4285714,0
30-39 years,8/10/2021,966,1,163095,280,750.4285714,0.142857143
30-39 years,8/11/2021,950,1,164045,281,770.8571429,0.285714286
30-39 years,8/12/2021,975,0,165020,281,799.8571429,0.285714286
30-39 years,8/13/2021,888,2,165908,283,821.4285714,0.571428571
30-39 years,8/14/2021,575,0,166483,283,831,0.571428571
30-39 years,8/15/2021,466,0,166949,283,825.1428571,0.571428571
30-39 years,8/16/2021,1167,0,168116,283,855.2857143,0.571428571
30-39 years,8/17/2021,1140,1,169256,284,880.1428571,0.571428571
30-39 years,8/18/2021,1237,2,170493,286,921.1428571,0.714285714
30-39 years,8/19/2021,1178,1,171671,287,950.1428571,0.857142857
30-39 years,8/20/2021,1110,2,172781,289,981.8571429,0.857142857
30-39 years,8/21/2021,698,3,173479,292,999.4285714,1.285714286
30-39 years,8/22/2021,617,0,174096,292,1021,1.285714286
30-39 years,8/23/2021,1513,0,175609,292,1070.428571,1.285714286
30-39 years,8/24/2021,1283,1,176892,293,1090.857143,1.285714286
30-39 years,8/25/2021,1282,1,178174,294,1097.285714,1.142857143
30-39 years,8/26/2021,1234,0,179408,294,1105.285714,1
30-39 years,8/27/2021,1087,1,180495,295,1102,0.857142857
30-39 years,8/28/2021,675,5,181170,300,1098.714286,1.142857143
30-39 years,8/29/2021,541,0,181711,300,1087.857143,1.142857143
30-39 years,8/30/2021,1286,0,182997,300,1055.428571,1.142857143
30-39 years,8/31/2021,1117,4,184114,304,1031.714286,1.571428571
30-39 years,9/1/2021,1118,5,185232,309,1008.285714,2.142857143
30-39 years,9/2/2021,1003,4,186235,313,975.2857143,2.714285714
30-39 years,9/3/2021,846,7,187081,320,940.8571429,3.571428571
30-39 years,9/4/2021,573,7,187654,327,926.2857143,3.857142857
30-39 years,9/5/2021,474,0,188128,327,916.7142857,3.857142857
30-39 years,9/6/2021,437,0,188565,327,795.4285714,3.857142857
30-39 years,9/7/2021,1004,3,189569,330,779.2857143,3.714285714
30-39 years,9/8/2021,901,0,190470,330,748.2857143,3
30-39 years,9/9/2021,846,8,191316,338,725.8571429,3.571428571
30-39 years,9/10/2021,699,4,192015,342,704.8571429,3.142857143
30-39 years,9/11/2021,473,6,192488,348,690.5714286,3
30-39 years,9/12/2021,402,0,192890,348,680.2857143,3
30-39 years,9/13/2021,753,0,193643,348,725.4285714,3
30-39 years,9/14/2021,623,4,194266,352,671,3.142857143
30-39 years,9/15/2021,523,7,194789,359,617,4.142857143
30-39 years,9/16/2021,508,5,195297,364,568.7142857,3.714285714
30-39 years,9/17/2021,396,2,195693,366,525.4285714,3.428571429
30-39 years,9/18/2021,264,10,195957,376,495.5714286,4
30-39 years,9/19/2021,240,0,196197,376,472.4285714,4
30-39 years,9/20/2021,463,0,196660,376,431,4
30-39 years,9/21/2021,333,2,196993,378,389.5714286,3.714285714
